Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :txact, :n-workers 36, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.62,5.69,0.07,82.99,2.7772226,0.095157,0.0342634,20.03,2.05,0.03,29.88
":version :txact, :n-workers 38, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.09,5.71,0.08,83.22,2.7856659,0.0925,0.0332057,20.14,2.05,0.03,29.87
":version :txact, :n-workers 40, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.95,5.74,0.07,83.16,2.7973702,0.092731,0.0331493,20.0,2.05,0.03,29.73
":version :txact, :n-workers 42, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.41,5.79,0.08,83.71,2.8171472,0.106997,0.0379806,20.02,2.06,0.03,29.71
":version :txact, :n-workers 44, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.13,5.77,0.08,83.27,2.8131027,0.106137,0.0377295,19.95,2.05,0.03,29.6
":version :txact, :n-workers 46, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.17,5.74,0.07,83.24,2.7999059,0.090372,0.0322768,20.06,2.05,0.03,29.73
":version :txact, :n-workers 48, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.58,5.8,0.08,86.18,2.8387344,0.130304,0.0459021,20.64,2.04,0.03,30.36
":version :txact, :n-workers 50, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.34,5.67,0.1,83.23,2.7485823,0.090299,0.0328529,20.5,2.06,0.04,30.28
":version :txact, :n-workers 52, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.87,5.71,0.06,82.72,2.782419,0.086411,0.0310561,20.08,2.05,0.02,29.73
":version :txact, :n-workers 54, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.57,5.73,0.07,82.48,2.7823176,0.091545,0.0329024,19.97,2.06,0.03,29.64
":version :txact, :n-workers 56, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.3,5.79,0.07,84.74,2.8131934,0.097669,0.0347182,20.37,2.06,0.02,30.12
":version :txact, :n-workers 58, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.16,5.78,0.08,83.53,2.8137918,0.085208,0.0302823,19.96,2.05,0.03,29.69
":version :txact, :n-workers 60, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.91,5.94,0.09,84.96,2.8902811,0.102109,0.0353284,19.69,2.06,0.03,29.4
":version :txact, :n-workers 62, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.9,5.83,0.07,83.55,2.8416424,0.09846,0.034649,19.67,2.05,0.02,29.4
":version :txact, :n-workers 64, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.27,5.77,0.09,83.58,2.7982723,0.08971,0.0320591,20.11,2.06,0.03,29.87
":version :txact, :n-workers 1, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",73.5,7.7,0.08,111.01,3.8276376,1.139552,0.2977168,19.2,2.01,0.02,29.0
":version :txact, :n-workers 2, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",69.39,6.82,0.07,101.58,3.3347793,0.588693,0.1765313,20.81,2.05,0.02,30.46
":version :txact, :n-workers 4, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",65.07,6.16,0.07,93.96,2.9756075,0.296207,0.0995451,21.87,2.07,0.02,31.58
":version :txact, :n-workers 6, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.15,5.98,0.07,90.1,2.8739948,0.209755,0.0729838,21.62,2.08,0.02,31.35
":version :txact, :n-workers 8, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",59.48,5.86,0.07,87.12,2.8474907,0.155297,0.0545382,20.89,2.06,0.02,30.6
":version :txact, :n-workers 10, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.3,5.8,0.06,84.74,2.8293668,0.119489,0.0422317,20.25,2.05,0.02,29.95
":version :txact, :n-workers 12, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.02,5.77,0.06,84.3,2.8105473,0.102436,0.036447,20.29,2.05,0.02,29.99
":version :txact, :n-workers 14, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.1,5.76,0.06,84.45,2.8024681,0.126331,0.0450785,20.37,2.06,0.02,30.13
":version :txact, :n-workers 16, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.83,5.95,0.76,87.58,2.8358583,0.128092,0.0451687,20.75,2.1,0.27,30.88
":version :txact, :n-workers 18, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.52,5.85,0.57,85.56,2.8008791,0.094349,0.0336855,20.54,2.09,0.2,30.55
":version :txact, :n-workers 20, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.52,5.8,0.29,84.11,2.813021,0.095545,0.0339653,20.09,2.06,0.1,29.9
":version :txact, :n-workers 22, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.74,5.73,0.08,83.04,2.8006683,0.098795,0.0352755,19.9,2.05,0.03,29.65
":version :txact, :n-workers 24, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.85,5.67,0.08,82.78,2.7672465,0.095215,0.0344078,20.18,2.05,0.03,29.91
":version :txact, :n-workers 26, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.66,5.73,0.07,84.07,2.8081944,0.120612,0.04295,20.18,2.04,0.02,29.94
":version :txact, :n-workers 28, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.64,5.78,0.09,86.36,2.8171592,0.145688,0.0517145,20.82,2.05,0.03,30.65
":version :txact, :n-workers 30, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.83,5.8,0.08,84.66,2.8329072,0.10367,0.0365949,20.06,2.05,0.03,29.88
":version :txact, :n-workers 32, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.23,5.76,0.08,84.65,2.8087247,0.108918,0.0387785,20.38,2.05,0.03,30.14
":version :txact, :n-workers 34, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.4,5.73,0.08,83.85,2.7933587,0.088676,0.0317453,20.19,2.05,0.03,30.02
":version :txact, :n-workers 36, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.04,5.74,0.07,83.25,2.7959523,0.084927,0.030375,20.04,2.05,0.03,29.78
":version :txact, :n-workers 38, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.32,5.69,0.08,84.52,2.7756189,0.107287,0.0386534,20.65,2.05,0.03,30.45
":version :txact, :n-workers 40, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.65,5.77,0.08,85.23,2.8105069,0.113489,0.0403803,20.51,2.05,0.03,30.33
":version :txact, :n-workers 42, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.45,5.71,0.08,83.76,2.7929319,0.096437,0.0345289,20.21,2.04,0.03,29.99
":version :txact, :n-workers 44, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.41,5.7,0.08,83.88,2.7867802,0.105064,0.0377009,20.24,2.05,0.03,30.1
":version :txact, :n-workers 46, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.36,5.71,0.08,82.87,2.7874134,0.086563,0.031055,19.86,2.05,0.03,29.73
":version :txact, :n-workers 48, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",59.63,5.8,0.08,87.75,2.8408107,0.161721,0.0569278,20.99,2.04,0.03,30.89
":version :txact, :n-workers 50, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.43,5.69,0.09,82.82,2.783912,0.088255,0.0317018,19.91,2.04,0.03,29.75
":version :txact, :n-workers 52, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.26,5.79,0.08,86.01,2.829546,0.13181,0.0465834,20.59,2.05,0.03,30.4
":version :txact, :n-workers 54, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.96,5.67,0.07,84.25,2.7738282,0.115965,0.0418068,20.53,2.04,0.03,30.37
":version :txact, :n-workers 56, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.66,5.74,0.07,83.31,2.8068677,0.096126,0.0342467,19.83,2.04,0.02,29.68
":version :txact, :n-workers 58, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.19,5.7,0.07,82.43,2.7817287,0.08837,0.031768,19.84,2.05,0.03,29.63
":version :txact, :n-workers 60, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.27,5.65,0.09,82.59,2.7585876,0.092453,0.0335146,20.04,2.05,0.03,29.94
":version :txact, :n-workers 62, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.89,5.7,0.08,84.18,2.783967,0.116102,0.0417038,20.43,2.05,0.03,30.24
":version :txact, :n-workers 64, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.88,5.77,0.07,85.47,2.819827,0.122476,0.0434339,20.53,2.05,0.02,30.31
":version :txact, :n-workers 1, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",71.87,7.63,0.07,109.27,3.8054068,1.140223,0.2996324,18.89,2.01,0.02,28.71
":version :txact, :n-workers 2, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",68.79,6.65,0.07,100.58,3.2603767,0.583936,0.1791008,21.1,2.04,0.02,30.85
":version :txact, :n-workers 4, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",62.98,6.08,0.08,91.66,2.9581626,0.297271,0.1004918,21.29,2.06,0.03,30.99
":version :txact, :n-workers 6, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.68,5.95,0.07,88.78,2.8864797,0.192296,0.0666196,21.02,2.06,0.02,30.76
":version :txact, :n-workers 8, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.82,5.91,0.08,86.92,2.8806733,0.158677,0.0550833,20.42,2.05,0.03,30.17
":version :txact, :n-workers 10, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.15,5.88,0.07,85.91,2.8453418,0.127466,0.0447981,20.44,2.07,0.02,30.19
":version :txact, :n-workers 12, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.8,5.82,0.08,85.57,2.8331879,0.118937,0.0419799,20.4,2.05,0.03,30.2
":version :txact, :n-workers 14, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.82,5.81,0.07,85.52,2.8316091,0.121731,0.04299,20.42,2.05,0.02,30.2
":version :txact, :n-workers 16, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.53,5.76,0.08,85.09,2.8124186,0.11935,0.0424368,20.46,2.05,0.03,30.26
":version :txact, :n-workers 18, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.56,5.7,0.07,83.82,2.7763962,0.089731,0.0323192,20.37,2.05,0.03,30.19
":version :txact, :n-workers 20, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",59.55,5.85,0.07,87.41,2.8665035,0.15616,0.0544775,20.77,2.04,0.02,30.49
":version :txact, :n-workers 22, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.44,5.73,0.09,82.75,2.7981792,0.092385,0.0330161,19.81,2.05,0.03,29.57
":version :txact, :n-workers 24, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.67,5.78,0.08,84.09,2.8258029,0.12466,0.0441149,20.05,2.05,0.03,29.76
":version :txact, :n-workers 26, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.63,5.75,0.08,83.01,2.8142599,0.117686,0.0418177,19.77,2.04,0.03,29.5
":version :txact, :n-workers 28, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.08,5.68,0.08,82.42,2.7858349,0.083269,0.0298901,19.77,2.04,0.03,29.59
":version :txact, :n-workers 30, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.16,5.65,0.09,82.17,2.7615584,0.088669,0.0321083,19.97,2.05,0.03,29.75
":version :txact, :n-workers 32, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.87,5.76,0.08,84.43,2.8151671,0.117918,0.0418867,20.2,2.05,0.03,29.99
":version :txact, :n-workers 34, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.32,5.66,0.07,82.46,2.7789132,0.087525,0.0314961,19.91,2.04,0.03,29.67
":version :txact, :n-workers 36, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.03,5.68,0.07,82.33,2.7824232,0.085847,0.0308533,19.78,2.04,0.03,29.59
":version :txact, :n-workers 38, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.33,5.59,0.08,82.35,2.7301223,0.086175,0.0315645,20.27,2.05,0.03,30.16
":version :txact, :n-workers 40, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.19,5.75,0.07,82.63,2.8058012,0.083154,0.0296365,19.67,2.05,0.02,29.45
":version :txact, :n-workers 42, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.4,5.77,0.08,85.01,2.8234291,0.129056,0.045709,20.33,2.04,0.03,30.11
":version :txact, :n-workers 44, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.82,5.72,0.07,84.24,2.805262,0.115724,0.0412525,20.25,2.04,0.02,30.03
":version :txact, :n-workers 46, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",54.86,5.66,0.09,82.0,2.7595571,0.088353,0.0320171,19.88,2.05,0.03,29.71
":version :txact, :n-workers 48, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.17,5.71,0.09,82.41,2.784666,0.095541,0.0343097,19.81,2.05,0.03,29.59
":version :txact, :n-workers 50, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.81,5.71,0.06,82.93,2.777122,0.097443,0.0350878,20.1,2.06,0.02,29.86
":version :txact, :n-workers 52, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.78,5.77,0.08,83.32,2.8181218,0.096179,0.0341288,19.79,2.05,0.03,29.57
":version :txact, :n-workers 54, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.3,5.71,0.07,82.55,2.7932265,0.095217,0.0340885,19.8,2.04,0.03,29.55
":version :txact, :n-workers 56, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.49,5.82,0.08,85.28,2.8429476,0.127773,0.0449438,20.22,2.05,0.03,30.0
":version :txact, :n-workers 58, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.34,5.73,0.08,82.52,2.7950684,0.093077,0.0333004,19.8,2.05,0.03,29.52
":version :txact, :n-workers 60, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.08,5.68,0.07,82.28,2.7724446,0.090405,0.0326084,19.87,2.05,0.03,29.68
":version :txact, :n-workers 62, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.39,5.75,0.07,86.06,2.813148,0.1497,0.0532144,20.76,2.04,0.02,30.59
":version :txact, :n-workers 64, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.52,5.72,0.07,82.95,2.7919717,0.093308,0.0334201,19.89,2.05,0.03,29.71
":version :txact, :n-workers 1, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",73.06,7.71,0.09,111.12,3.8419243,1.148281,0.2988817,19.02,2.01,0.02,28.92
":version :txact, :n-workers 2, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",67.52,6.66,0.08,99.38,3.2683136,0.572488,0.1751631,20.66,2.04,0.02,30.41
":version :txact, :n-workers 4, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",63.79,6.16,0.07,93.04,2.9985968,0.307069,0.1024042,21.27,2.05,0.02,31.03
":version :txact, :n-workers 6, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",60.97,5.94,0.07,89.04,2.8942506,0.20047,0.0692649,21.07,2.05,0.02,30.76
":version :txact, :n-workers 8, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",58.29,5.77,0.08,85.71,2.8179394,0.155038,0.0550182,20.69,2.05,0.03,30.42
":version :txact, :n-workers 10, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",57.24,5.79,0.08,84.76,2.8247401,0.130783,0.0462991,20.26,2.05,0.03,30.01
":version :txact, :n-workers 12, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.03,5.73,0.07,83.3,2.8073383,0.111163,0.0395973,19.96,2.04,0.02,29.67
":version :txact, :n-workers 14, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.24,5.73,0.08,83.66,2.8146183,0.11929,0.0423823,19.98,2.04,0.03,29.72
":version :txact, :n-workers 16, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.65,5.7,0.07,82.94,2.8002738,0.097763,0.0349119,19.87,2.04,0.02,29.62
":version :txact, :n-workers 18, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",56.15,5.7,0.08,83.52,2.7863465,0.115902,0.0415964,20.15,2.05,0.03,29.97
":version :txact, :n-workers 20, :n-secondary-workers 8, :n-reservations 100, :n-relations 50, :n-queries 10, :password-work-factor 5",55.67,5.74,0.08,83.18,2.8073059,0.120408,0.0428909,19.83,2.04,0.03,29.63
