Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :txact, :n-workers 40, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.91,1.17,0.01,46.73,2.6278357,0.071605,0.0272487,17.47,0.45,0.0,17.78
":version :txact, :n-workers 42, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.63,1.15,0.01,46.42,2.5559679,0.052008,0.0203477,17.85,0.45,0.0,18.16
":version :txact, :n-workers 44, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.6,1.17,0.0,46.4,2.5827457,0.053774,0.0208205,17.66,0.45,0.0,17.97
":version :txact, :n-workers 46, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.69,1.17,0.0,47.5,2.6007145,0.074009,0.0284572,17.95,0.45,0.0,18.26
":version :txact, :n-workers 48, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.62,1.16,0.01,46.42,2.5769511,0.050523,0.0196057,17.7,0.45,0.0,18.01
":version :txact, :n-workers 50, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.77,1.17,0.01,48.58,2.6148561,0.097108,0.037137,18.27,0.45,0.0,18.58
":version :txact, :n-workers 52, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.71,1.16,0.02,47.53,2.5714572,0.070552,0.0274366,18.16,0.45,0.01,18.48
":version :txact, :n-workers 54, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.02,1.15,0.01,46.83,2.5392917,0.05691,0.0224118,18.12,0.45,0.0,18.44
":version :txact, :n-workers 56, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.52,1.16,0.0,46.32,2.6040802,0.053617,0.0205896,17.48,0.45,0.0,17.79
":version :txact, :n-workers 58, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.83,1.16,0.01,46.62,2.5611309,0.053556,0.0209111,17.89,0.45,0.0,18.2
":version :txact, :n-workers 60, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.39,1.16,0.01,46.2,2.5530153,0.053043,0.0207766,17.78,0.45,0.0,18.1
":version :txact, :n-workers 62, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.28,1.18,0.0,46.1,2.634841,0.054253,0.0205906,17.19,0.45,0.0,17.5
":version :txact, :n-workers 64, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.25,1.18,0.02,46.06,2.6258136,0.050612,0.0192748,17.23,0.45,0.01,17.54
":version :txact, :n-workers 1, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.46,1.31,0.0,53.38,3.0396485,0.541694,0.1782094,17.26,0.43,0.0,17.56
":version :txact, :n-workers 2, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.91,1.23,0.01,51.77,2.7623491,0.279476,0.1011733,18.43,0.45,0.0,18.74
":version :txact, :n-workers 4, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.44,1.2,0.01,50.27,2.6608878,0.146806,0.0551718,18.58,0.45,0.0,18.89
":version :txact, :n-workers 6, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.53,1.17,0.01,49.35,2.6092054,0.111642,0.0427877,18.6,0.45,0.0,18.91
":version :txact, :n-workers 8, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.68,1.16,0.01,47.48,2.5700568,0.079954,0.0311098,18.16,0.45,0.0,18.47
":version :txact, :n-workers 10, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.87,1.17,0.0,46.69,2.620431,0.07236,0.0276138,17.5,0.45,0.0,17.82
":version :txact, :n-workers 12, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.65,1.15,0.01,46.45,2.563829,0.06344,0.0247442,17.81,0.45,0.0,18.12
":version :txact, :n-workers 14, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.96,1.14,0.01,46.76,2.5567783,0.054181,0.0211911,17.98,0.45,0.0,18.29
":version :txact, :n-workers 16, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.73,1.15,0.0,46.52,2.5600442,0.056147,0.021932,17.86,0.45,0.0,18.17
":version :txact, :n-workers 18, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.06,1.16,0.0,46.85,2.591133,0.06486,0.0250315,17.78,0.45,0.0,18.08
":version :txact, :n-workers 20, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.7,1.16,0.01,46.49,2.5745306,0.063515,0.0246705,17.75,0.45,0.0,18.06
":version :txact, :n-workers 22, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.35,1.16,0.0,47.15,2.5719249,0.070328,0.0273445,18.02,0.45,0.0,18.33
":version :txact, :n-workers 24, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.31,1.16,0.0,46.11,2.5964391,0.070584,0.0271849,17.45,0.45,0.0,17.76
":version :txact, :n-workers 26, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.47,1.15,0.01,47.27,2.556046,0.062135,0.024309,18.18,0.45,0.0,18.49
":version :txact, :n-workers 28, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.5,1.16,0.01,46.31,2.5856537,0.05068,0.0196005,17.6,0.45,0.0,17.91
":version :txact, :n-workers 30, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.73,1.2,0.01,47.57,2.7000767,0.106391,0.039403,17.31,0.44,0.0,17.62
":version :txact, :n-workers 32, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.11,1.18,0.01,49.92,2.6513289,0.129141,0.048708,18.52,0.45,0.0,18.83
":version :txact, :n-workers 34, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.21,1.16,0.01,47.03,2.60151,0.061146,0.023504,17.76,0.45,0.0,18.08
":version :txact, :n-workers 36, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.33,1.16,0.01,47.13,2.5705213,0.063214,0.0245919,18.02,0.45,0.0,18.33
":version :txact, :n-workers 38, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.96,1.15,0.01,45.77,2.5806816,0.047013,0.0182173,17.42,0.45,0.0,17.74
":version :txact, :n-workers 40, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.09,1.16,0.01,45.9,2.5817945,0.050232,0.0194562,17.46,0.45,0.0,17.78
":version :txact, :n-workers 42, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.51,1.16,0.02,46.31,2.565111,0.052326,0.0203991,17.74,0.45,0.01,18.05
":version :txact, :n-workers 44, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.8,1.16,0.01,47.6,2.5852275,0.077332,0.029913,18.1,0.45,0.0,18.41
":version :txact, :n-workers 46, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.8,1.17,0.01,47.61,2.5988446,0.078426,0.0301773,18.01,0.45,0.0,18.32
":version :txact, :n-workers 48, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.24,1.16,0.01,46.04,2.5776084,0.047871,0.0185719,17.55,0.45,0.0,17.86
":version :txact, :n-workers 50, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.89,1.18,0.01,47.72,2.6374904,0.077002,0.0291952,17.78,0.45,0.0,18.09
":version :txact, :n-workers 52, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.24,1.18,0.01,48.05,2.6378308,0.084944,0.0322022,17.91,0.45,0.0,18.22
":version :txact, :n-workers 54, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.38,1.17,0.0,49.18,2.6176528,0.106471,0.0406742,18.48,0.45,0.0,18.79
":version :txact, :n-workers 56, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.0,1.16,0.0,46.8,2.556718,0.054937,0.0214873,17.99,0.45,0.0,18.3
":version :txact, :n-workers 58, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.2,1.18,0.0,49.02,2.6559046,0.110163,0.0414785,18.15,0.44,0.0,18.46
":version :txact, :n-workers 60, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.09,1.15,0.0,45.89,2.5546488,0.05321,0.0208287,17.65,0.45,0.0,17.96
":version :txact, :n-workers 62, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.5,1.16,0.0,46.3,2.594519,0.054752,0.0211029,17.54,0.45,0.0,17.85
":version :txact, :n-workers 64, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.48,1.2,0.01,47.31,2.6738569,0.081564,0.0305042,17.38,0.45,0.0,17.69
":version :txact, :n-workers 1, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.52,1.31,0.0,53.46,3.0296162,0.544684,0.1797865,17.34,0.43,0.0,17.65
":version :txact, :n-workers 2, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.38,1.24,0.0,51.25,2.8198488,0.278791,0.0988674,17.87,0.44,0.0,18.17
":version :txact, :n-workers 4, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.86,1.2,0.0,49.7,2.6746822,0.150805,0.0563824,18.27,0.45,0.0,18.58
":version :txact, :n-workers 6, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.16,1.19,0.0,48.98,2.6709775,0.128852,0.0482415,18.03,0.45,0.0,18.34
":version :txact, :n-workers 8, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.36,1.17,0.01,47.18,2.6283666,0.089068,0.0338872,17.64,0.45,0.0,17.95
":version :txact, :n-workers 10, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.48,1.17,0.0,46.28,2.6310992,0.0692,0.0263008,17.29,0.44,0.0,17.59
":version :txact, :n-workers 12, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.2,1.14,0.01,45.99,2.5267247,0.053346,0.0211127,17.89,0.45,0.0,18.2
":version :txact, :n-workers 14, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.35,1.17,0.0,46.16,2.6291152,0.066735,0.0253831,17.25,0.45,0.0,17.56
":version :txact, :n-workers 16, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.44,1.15,0.01,46.24,2.5707342,0.058933,0.0229246,17.68,0.45,0.0,17.99
":version :txact, :n-workers 18, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.63,1.17,0.0,46.43,2.6243085,0.07923,0.0301908,17.39,0.45,0.0,17.69
":version :txact, :n-workers 20, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.77,1.16,0.0,46.57,2.6091119,0.062155,0.0238223,17.54,0.44,0.0,17.85
":version :txact, :n-workers 22, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.14,1.16,0.0,45.94,2.5877969,0.04556,0.0176057,17.44,0.45,0.0,17.75
":version :txact, :n-workers 24, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.61,1.16,0.0,46.41,2.5803954,0.051895,0.0201113,17.68,0.45,0.0,17.99
":version :txact, :n-workers 26, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.49,1.16,0.0,47.31,2.5914538,0.080617,0.0311088,17.94,0.45,0.0,18.26
":version :txact, :n-workers 28, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.88,1.18,0.01,46.69,2.6230458,0.06283,0.0239531,17.49,0.45,0.0,17.8
":version :txact, :n-workers 30, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.2,1.16,0.0,48.0,2.5923858,0.080837,0.0311825,18.21,0.45,0.0,18.52
":version :txact, :n-workers 32, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.25,1.14,0.0,46.04,2.5432414,0.050719,0.0199427,17.79,0.45,0.0,18.1
":version :txact, :n-workers 34, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.83,1.16,0.0,47.64,2.5959619,0.074346,0.0286391,18.04,0.45,0.0,18.35
":version :txact, :n-workers 36, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.73,1.16,0.0,45.52,2.5805017,0.048584,0.0188273,17.33,0.45,0.0,17.64
":version :txact, :n-workers 38, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.35,1.15,0.01,46.13,2.5474385,0.048857,0.0191789,17.8,0.45,0.0,18.11
":version :txact, :n-workers 40, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.05,1.16,0.01,47.84,2.5925711,0.085398,0.0329395,18.15,0.45,0.0,18.45
":version :txact, :n-workers 42, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.88,1.19,0.0,49.72,2.6834749,0.136035,0.0506936,18.22,0.44,0.0,18.53
":version :txact, :n-workers 44, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.27,1.17,0.01,47.09,2.6136723,0.079438,0.0303933,17.7,0.45,0.0,18.02
":version :txact, :n-workers 46, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.2,1.16,0.0,47.0,2.601854,0.072147,0.0277291,17.76,0.45,0.0,18.06
":version :txact, :n-workers 48, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.33,1.16,0.01,46.14,2.5697155,0.054172,0.0210809,17.64,0.45,0.0,17.96
":version :txact, :n-workers 50, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.88,1.16,0.01,46.67,2.5608747,0.054482,0.0212748,17.92,0.45,0.0,18.22
":version :txact, :n-workers 52, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.21,1.17,0.01,47.0,2.5902321,0.06993,0.0269976,17.84,0.45,0.0,18.15
":version :txact, :n-workers 54, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.96,1.17,0.01,46.77,2.6182419,0.050807,0.019405,17.55,0.45,0.0,17.86
":version :txact, :n-workers 56, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.18,1.18,0.01,49.02,2.6346304,0.107621,0.0408486,18.29,0.45,0.0,18.61
":version :txact, :n-workers 58, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.96,1.16,0.01,46.76,2.558872,0.062325,0.0243564,17.96,0.45,0.0,18.27
":version :txact, :n-workers 60, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.32,1.16,0.01,47.12,2.5729583,0.063041,0.0245014,18.0,0.45,0.0,18.31
":version :txact, :n-workers 62, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.29,1.16,0.0,47.09,2.5946258,0.066349,0.0255717,17.84,0.45,0.0,18.15
":version :txact, :n-workers 64, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.61,1.18,0.01,46.44,2.6277244,0.053339,0.0202986,17.36,0.45,0.0,17.67
":version :txact, :n-workers 1, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.83,1.33,0.01,53.79,3.0978133,0.538134,0.1737141,17.05,0.43,0.0,17.36
":version :txact, :n-workers 2, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.53,1.23,0.01,52.38,2.7621755,0.280066,0.1013933,18.66,0.45,0.0,18.96
":version :txact, :n-workers 4, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.44,1.18,0.01,50.25,2.6283408,0.134593,0.0512084,18.81,0.45,0.0,19.12
":version :txact, :n-workers 6, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.19,1.17,0.01,49.01,2.5994128,0.110047,0.0423353,18.54,0.45,0.0,18.85
":version :txact, :n-workers 8, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.37,1.18,0.0,48.18,2.6284949,0.096445,0.0366921,18.02,0.45,0.0,18.33
":version :txact, :n-workers 10, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.94,1.15,0.0,46.74,2.5849021,0.081164,0.0313993,17.77,0.44,0.0,18.08
":version :txact, :n-workers 12, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.11,1.16,0.01,46.9,2.5840586,0.066353,0.0256778,17.84,0.45,0.0,18.15
":version :txact, :n-workers 14, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.52,1.16,0.0,46.32,2.5819189,0.063622,0.0246414,17.63,0.45,0.0,17.94
":version :txact, :n-workers 16, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.44,1.17,0.01,47.28,2.6324654,0.07495,0.0284714,17.64,0.44,0.0,17.96
":version :txact, :n-workers 18, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.3,1.15,0.01,46.1,2.5639371,0.060953,0.0237732,17.67,0.45,0.0,17.98
":version :txact, :n-workers 20, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.09,1.16,0.01,45.88,2.5744644,0.053277,0.0206944,17.51,0.45,0.0,17.82
":version :txact, :n-workers 22, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.97,1.15,0.01,46.76,2.5791821,0.068569,0.0265856,17.82,0.45,0.0,18.13
":version :txact, :n-workers 24, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.81,1.16,0.01,46.62,2.5965271,0.065948,0.0253985,17.64,0.45,0.0,17.95
":version :txact, :n-workers 26, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.57,1.15,0.0,46.36,2.5562032,0.05551,0.0217158,17.83,0.45,0.0,18.14
":version :txact, :n-workers 28, :n-secondary-workers 8, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",50.09,1.2,0.01,50.94,2.7204727,0.159023,0.0584542,18.41,0.44,0.0,18.72
