Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.65,5.74,0.07,83.13,2.8116689,0.123166,0.0438053,19.79,2.04,0.02,29.57
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.54,5.72,0.07,82.63,2.8028445,0.14187,0.0506164,19.82,2.04,0.02,29.48
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.67,5.95,0.07,82.96,2.9337362,0.128886,0.0439324,18.63,2.03,0.02,28.28
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.26,5.72,0.09,81.16,2.8075735,0.1142,0.0406757,19.33,2.04,0.03,28.91
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.61,5.72,0.07,82.62,2.8024024,0.136566,0.0487318,19.84,2.04,0.02,29.48
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.19,5.74,0.07,78.7,2.8540526,0.160852,0.0563592,17.94,2.01,0.02,27.57
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.69,5.66,0.08,79.93,2.7969539,0.123909,0.0443014,18.84,2.02,0.03,28.58
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.25,5.57,0.07,78.96,2.7562713,0.094289,0.0342089,18.96,2.02,0.03,28.65
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.54,5.57,0.07,80.47,2.7604029,0.109981,0.0398424,19.4,2.02,0.03,29.15
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.02,5.63,0.07,81.17,2.7787174,0.106801,0.0384354,19.44,2.03,0.03,29.21
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.53,5.61,0.09,80.6,2.7694509,0.110535,0.0399122,19.33,2.03,0.03,29.1
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.99,5.66,0.07,80.99,2.7939861,0.102606,0.0367239,19.32,2.03,0.03,28.99
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.88,5.66,0.07,81.89,2.7864779,0.117015,0.0419939,19.7,2.03,0.03,29.39
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.04,5.61,0.08,80.98,2.7668922,0.107976,0.0390243,19.53,2.03,0.03,29.27
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.24,5.6,0.07,81.01,2.7560949,0.108214,0.0392635,19.68,2.03,0.03,29.39
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.42,5.68,0.08,81.64,2.799514,0.116918,0.0417637,19.44,2.03,0.03,29.16
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.35,5.65,0.06,81.43,2.7775746,0.122506,0.0441054,19.57,2.03,0.02,29.32
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.89,5.69,0.09,82.19,2.8022718,0.120146,0.0428745,19.59,2.03,0.03,29.33
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.13,5.66,0.07,82.36,2.7925537,0.116987,0.0418925,19.74,2.03,0.03,29.49
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.71,5.76,0.07,84.57,2.8410096,0.150272,0.0528939,19.96,2.03,0.02,29.77
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.49,5.62,0.07,81.54,2.7613822,0.106643,0.0386194,19.73,2.04,0.03,29.53
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.62,5.94,0.07,84.36,2.9398609,0.137947,0.046923,18.92,2.02,0.02,28.7
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.28,5.67,0.07,82.49,2.7818871,0.117853,0.0423644,19.87,2.04,0.03,29.65
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",57.57,5.77,0.08,85.22,2.8427451,0.177029,0.062274,20.25,2.03,0.03,29.98
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",57.51,5.8,0.08,85.28,2.8606478,0.182075,0.0636482,20.1,2.03,0.03,29.81
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.92,5.72,0.09,82.28,2.8099332,0.121589,0.0432711,19.54,2.04,0.03,29.28
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.91,5.71,0.08,83.4,2.8184712,0.135005,0.0479001,19.84,2.03,0.03,29.59
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.16,5.58,0.08,80.97,2.7465466,0.107058,0.0389791,19.72,2.03,0.03,29.48
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.52,5.77,0.08,83.94,2.824175,0.154475,0.0546974,20.01,2.04,0.03,29.72
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.1,5.76,0.07,83.61,2.8377733,0.153617,0.0541329,19.77,2.03,0.02,29.46
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",62.39,5.94,0.08,90.73,2.9255489,0.252712,0.0863811,21.33,2.03,0.03,31.01
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.77,5.76,0.07,83.19,2.8324525,0.144652,0.0510695,19.69,2.03,0.02,29.37
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.46,5.68,0.08,81.63,2.789603,0.114629,0.0410915,19.52,2.04,0.03,29.26
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",58.54,5.77,0.07,86.17,2.8400178,0.176357,0.0620971,20.61,2.03,0.02,30.34
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.01,5.66,0.08,81.0,2.7796278,0.112002,0.0402939,19.43,2.04,0.03,29.14
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.16,5.73,0.07,83.46,2.8000394,0.140258,0.0500914,20.06,2.05,0.02,29.81
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.63,5.66,0.08,82.74,2.7801756,0.137941,0.0496159,20.01,2.04,0.03,29.76
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.48,5.69,0.07,82.62,2.7972441,0.136291,0.0487233,19.83,2.03,0.03,29.54
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",51.85,5.7,0.07,79.61,2.8340853,0.160114,0.0564958,18.3,2.01,0.02,28.09
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.04,5.68,0.07,79.34,2.8092509,0.121513,0.0432546,18.52,2.02,0.02,28.24
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.85,5.59,0.08,79.8,2.7668661,0.101717,0.0367625,19.1,2.02,0.03,28.84
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.65,5.61,0.07,80.64,2.7708717,0.107394,0.0387582,19.36,2.02,0.03,29.1
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.89,5.61,0.07,80.95,2.7665708,0.101061,0.0365293,19.48,2.03,0.03,29.26
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.7,5.63,0.08,80.65,2.7763495,0.099198,0.0357297,19.34,2.03,0.03,29.05
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.1,5.58,0.08,80.99,2.754797,0.109737,0.0398349,19.64,2.03,0.03,29.4
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.66,5.65,0.08,80.66,2.7856547,0.107176,0.0384743,19.26,2.03,0.03,28.96
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.91,5.82,0.08,82.84,2.8784221,0.124553,0.0432713,19.08,2.02,0.03,28.78
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.11,5.73,0.07,82.47,2.8276146,0.132518,0.0468657,19.49,2.03,0.02,29.17
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.87,5.69,0.08,82.18,2.798133,0.11072,0.0395692,19.61,2.03,0.03,29.37
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.55,5.66,0.08,81.73,2.7844231,0.114149,0.0409956,19.59,2.03,0.03,29.35
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.96,5.73,0.07,83.4,2.8274714,0.150773,0.0533243,19.79,2.03,0.02,29.5
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.65,5.66,0.07,82.05,2.7937324,0.115504,0.041344,19.56,2.03,0.03,29.37
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.55,5.67,0.07,81.68,2.7925544,0.1097,0.039283,19.53,2.03,0.03,29.25
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.48,5.66,0.07,82.78,2.7920619,0.122701,0.0439464,19.87,2.03,0.03,29.65
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.92,5.65,0.07,82.04,2.7863496,0.130678,0.0468994,19.71,2.03,0.03,29.44
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",57.1,5.75,0.08,84.67,2.8322412,0.160202,0.0565637,20.16,2.03,0.03,29.9
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.89,5.67,0.07,82.19,2.7924967,0.128082,0.0458665,19.66,2.03,0.03,29.43
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",57.62,5.75,0.07,85.32,2.833606,0.177393,0.0626033,20.33,2.03,0.02,30.11
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.59,5.73,0.08,83.26,2.8235997,0.1256,0.0444822,19.69,2.03,0.03,29.49
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.79,5.7,0.06,82.05,2.8000289,0.126752,0.0452681,19.57,2.04,0.02,29.3
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.66,5.75,0.08,84.39,2.8232634,0.12975,0.0459575,20.07,2.04,0.03,29.89
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",57.08,5.74,0.07,84.67,2.8233841,0.161621,0.0572437,20.22,2.03,0.02,29.99
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.02,5.63,0.07,82.04,2.7623645,0.118012,0.0427214,19.92,2.04,0.03,29.7
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.74,5.69,0.08,83.03,2.8008742,0.137201,0.0489851,19.9,2.03,0.03,29.64
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.63,5.73,0.08,82.94,2.8049294,0.129999,0.0463466,19.83,2.04,0.03,29.57
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.62,5.78,0.09,84.12,2.831751,0.15439,0.054521,19.99,2.04,0.03,29.71
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",58.46,5.82,0.07,86.39,2.8508038,0.190164,0.0667054,20.51,2.04,0.02,30.3
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",58.84,5.85,0.08,86.98,2.8751375,0.18056,0.0628005,20.47,2.03,0.03,30.25
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",58.29,5.79,0.08,86.0,2.8431578,0.179448,0.0631157,20.5,2.04,0.03,30.25
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",60.5,5.86,0.07,88.61,2.8784648,0.213892,0.0743077,21.02,2.04,0.02,30.78
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.71,5.83,0.07,84.32,2.8455672,0.140281,0.0492981,19.93,2.05,0.02,29.63
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.08,5.75,0.08,81.04,2.8340399,0.161694,0.0570542,18.73,2.03,0.03,28.6
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.21,5.8,0.07,80.98,2.8563131,0.155047,0.0542822,18.63,2.03,0.02,28.35
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.4,5.74,0.07,80.65,2.8257055,0.115913,0.0410209,18.9,2.03,0.02,28.54
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",53.45,5.64,0.07,80.46,2.7772402,0.086838,0.0312677,19.25,2.03,0.03,28.97
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.36,5.7,0.06,81.57,2.8063972,0.106356,0.0378977,19.37,2.03,0.02,29.07
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.48,5.62,0.08,81.31,2.7623984,0.099851,0.0361465,19.72,2.03,0.03,29.43
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.69,5.68,0.07,82.83,2.7893826,0.112006,0.0401544,19.96,2.04,0.03,29.69
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.47,5.73,0.06,82.6,2.8101295,0.113586,0.0404202,19.74,2.04,0.02,29.39
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.01,5.71,0.06,82.15,2.805971,0.105813,0.0377099,19.6,2.03,0.02,29.28
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.67,5.71,0.07,82.87,2.788414,0.114932,0.0412177,19.96,2.05,0.03,29.72
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.01,5.73,0.07,82.43,2.8154721,0.117146,0.0416079,19.54,2.04,0.02,29.28
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.17,5.61,0.07,81.05,2.7620831,0.117592,0.0425737,19.61,2.03,0.03,29.34
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",55.02,5.68,0.08,82.13,2.7882873,0.116504,0.0417834,19.73,2.04,0.03,29.46
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",56.54,5.72,0.06,83.58,2.8045043,0.153342,0.054677,20.16,2.04,0.02,29.8
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.43,5.66,0.08,81.35,2.7873152,0.119112,0.0427336,19.53,2.03,0.03,29.19
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.99,5.7,0.06,82.0,2.8026027,0.12614,0.0450082,19.62,2.03,0.02,29.26
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",54.63,5.68,0.07,81.64,2.7974242,0.120618,0.0431175,19.53,2.03,0.03,29.18
