Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.44,1.32,0.04,44.38,2.8802186,0.037426,0.0129942,15.08,0.46,0.01,15.41
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.89,1.13,0.04,45.71,2.52407,0.033015,0.0130801,17.78,0.45,0.02,18.11
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",41.49,1.15,0.04,42.31,2.5630184,0.024161,0.0094268,16.19,0.45,0.02,16.51
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.11,1.18,0.04,43.95,2.5808939,0.032225,0.012486,16.7,0.46,0.02,17.03
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.76,1.15,0.01,43.53,2.5249974,0.028262,0.0111929,16.93,0.46,0.0,17.24
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",46.64,1.42,0.4,47.87,2.5657948,0.029921,0.0116615,18.18,0.55,0.16,18.66
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",41.5,1.17,0.03,42.35,2.595233,0.029397,0.0113273,15.99,0.45,0.01,16.32
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",41.95,1.14,0.03,42.74,2.5465664,0.030052,0.011801,16.47,0.45,0.01,16.78
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",41.65,1.15,0.03,42.45,2.5645237,0.027531,0.0107353,16.24,0.45,0.01,16.55
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",41.89,1.13,0.02,42.66,2.5276354,0.030732,0.0121584,16.57,0.45,0.01,16.88
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.27,1.17,0.03,43.1,2.5941423,0.035464,0.0136708,16.29,0.45,0.01,16.61
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",41.97,1.15,0.03,42.8,2.565057,0.025315,0.0098692,16.36,0.45,0.01,16.69
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.22,1.15,0.04,43.06,2.5716147,0.029818,0.011595,16.42,0.45,0.02,16.74
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.32,1.15,0.03,43.13,2.5705332,0.032194,0.0125242,16.46,0.45,0.01,16.78
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",41.89,1.14,0.01,42.69,2.5913018,0.030851,0.0119056,16.17,0.44,0.0,16.47
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.71,1.14,0.03,43.51,2.5303039,0.036003,0.0142287,16.88,0.45,0.01,17.2
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.68,1.16,0.03,43.51,2.576043,0.035961,0.0139598,16.57,0.45,0.01,16.89
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.86,1.15,0.04,43.68,2.5700144,0.027165,0.01057,16.68,0.45,0.02,17.0
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.42,1.15,0.05,43.23,2.5536809,0.029775,0.0116596,16.61,0.45,0.02,16.93
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.38,1.13,0.02,43.19,2.5301683,0.029713,0.0117435,16.75,0.45,0.01,17.07
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.14,1.17,0.04,43.98,2.5962563,0.049329,0.0190001,16.62,0.45,0.02,16.94
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.66,1.14,0.03,44.47,2.5432279,0.051618,0.0202963,17.17,0.45,0.01,17.49
":version :original, :n-workers 44, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.67,1.14,0.03,43.46,2.527351,0.029799,0.0117906,16.88,0.45,0.01,17.2
":version :original, :n-workers 46, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.01,1.17,0.04,44.85,2.5853738,0.041915,0.0162124,17.02,0.45,0.02,17.35
":version :original, :n-workers 48, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.4,1.14,0.0,43.19,2.5721627,0.037397,0.0145391,16.48,0.44,0.0,16.79
":version :original, :n-workers 50, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.23,1.16,0.02,44.05,2.5693483,0.03907,0.0152062,16.83,0.45,0.01,17.14
":version :original, :n-workers 52, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.64,1.14,0.03,43.45,2.5364918,0.030618,0.012071,16.81,0.45,0.01,17.13
":version :original, :n-workers 54, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.89,1.16,0.03,43.69,2.5469098,0.030819,0.0121005,16.84,0.46,0.01,17.15
":version :original, :n-workers 56, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.84,1.16,0.05,43.67,2.5615631,0.034344,0.0134074,16.72,0.45,0.02,17.05
":version :original, :n-workers 58, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.62,1.14,0.01,44.41,2.5606785,0.04185,0.0163433,17.03,0.45,0.0,17.34
":version :original, :n-workers 60, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.58,1.15,0.03,43.38,2.5449958,0.02997,0.0117761,16.73,0.45,0.01,17.05
":version :original, :n-workers 62, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.74,1.16,0.05,43.58,2.5676526,0.034576,0.013466,16.65,0.45,0.02,16.97
":version :original, :n-workers 64, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.89,1.15,0.04,43.7,2.5345372,0.03162,0.0124757,16.92,0.45,0.02,17.24
":version :original, :n-workers 1, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.12,1.15,0.04,42.93,2.529967,0.036512,0.0144318,16.65,0.45,0.02,16.97
":version :original, :n-workers 2, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",41.56,1.12,0.01,42.34,2.5314315,0.028279,0.0111711,16.42,0.44,0.0,16.73
":version :original, :n-workers 4, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.82,1.14,0.03,43.62,2.5357982,0.028934,0.0114102,16.89,0.45,0.01,17.2
":version :original, :n-workers 6, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.24,1.15,0.02,43.05,2.5753793,0.035472,0.0137735,16.4,0.45,0.01,16.72
":version :original, :n-workers 8, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.29,1.14,0.03,44.09,2.5406009,0.046224,0.0181941,17.04,0.45,0.01,17.35
":version :original, :n-workers 10, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.47,1.15,0.04,44.29,2.5496405,0.042226,0.0165616,17.05,0.45,0.02,17.37
":version :original, :n-workers 12, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.99,1.15,0.01,43.79,2.5829928,0.031131,0.0120523,16.64,0.45,0.0,16.95
":version :original, :n-workers 14, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.64,1.13,0.02,43.41,2.5115476,0.028819,0.0114746,16.98,0.45,0.01,17.28
":version :original, :n-workers 16, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.72,1.16,0.03,44.54,2.5693178,0.045296,0.0176296,17.02,0.45,0.01,17.34
":version :original, :n-workers 18, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.02,1.15,0.04,43.83,2.5557312,0.030195,0.0118146,16.83,0.45,0.02,17.15
":version :original, :n-workers 20, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.87,1.15,0.03,43.69,2.5480465,0.02877,0.011291,16.82,0.45,0.01,17.15
":version :original, :n-workers 22, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.51,1.16,0.02,44.35,2.6171699,0.048411,0.0184975,16.62,0.44,0.01,16.95
":version :original, :n-workers 24, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.85,1.13,0.02,43.64,2.5092499,0.030591,0.0121913,17.08,0.45,0.01,17.39
":version :original, :n-workers 26, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.97,1.15,0.02,43.78,2.5378938,0.032587,0.0128402,16.93,0.45,0.01,17.25
":version :original, :n-workers 28, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.48,1.15,0.04,44.29,2.5413685,0.032747,0.0128856,17.11,0.45,0.02,17.43
":version :original, :n-workers 30, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.04,1.17,0.04,43.88,2.5883934,0.031411,0.0121353,16.63,0.45,0.02,16.95
":version :original, :n-workers 32, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.05,1.14,0.01,43.85,2.5578973,0.02926,0.0114391,16.83,0.45,0.0,17.14
":version :original, :n-workers 34, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.6,1.15,0.03,44.42,2.5507194,0.036201,0.0141925,17.09,0.45,0.01,17.41
":version :original, :n-workers 36, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",44.3,1.15,0.03,45.12,2.5582281,0.052922,0.020687,17.32,0.45,0.01,17.64
":version :original, :n-workers 38, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",43.41,1.17,0.03,44.22,2.6004051,0.031512,0.0121181,16.69,0.45,0.01,17.01
":version :original, :n-workers 40, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.66,1.15,0.03,43.49,2.5584843,0.030809,0.0120419,16.67,0.45,0.01,17.0
":version :original, :n-workers 42, :n-secondary-workers 0, :n-reservations 10, :n-relations 50, :n-queries 10, :password-work-factor 5",42.99,1.14,0.01,43.78,2.5761413,0.032116,0.0124667,16.69,0.44,0.0,16.99
